dataset,candidate_name,n_eval_points,n_unique_units,MAE,RMSE,R2,bias,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_rate_pct,MAE_RUL_le_50,MAE_RUL_50_75,MAE_RUL_75_100,MAE_RUL_100_125,MAE_RUL_gt_125,pred_min,pred_max,true_RUL_max,n_guarded,pct_guarded,n_guarded_RUL_le_50,pct_guarded_RUL_le_50,mean_delta_vs_eol,mean_delta_vs_baseline,dangerous_20_RUL_le_50,CMAPSS_mean_RUL_le_50,acceptable,rule_complexity_rank,selected_best_candidate,selection_reason
FD004,eol_mean_guard_b60_only_if_lower_floor2,747,132,11.708184046279316,15.778468168229683,0.8611266528143982,-8.503772634355578,2287.198262116578,3.0618450630744016,27.17536813922356,4.551539491298527,0.4016064257028112,72.82463186077644,5.862810381253561,,9.958567797342937,13.725984128316243,23.363861083984375,9.207475662231444,134.1786651611328,140.0,152,20.34805890227577,150,50.0,1.405571656054761,-5.539473826882031,1.0,0.9728366645224829,True,3,True,Adopted: selected guard satisfies acceptance constraints with best CMAPSS priority.
FD004,eol_mean_guard_b50_only_if_lower_floor2,747,132,11.800636495133162,15.844268833942051,0.8599659555235899,-8.891259113883716,2298.3458057382986,3.0767681469053527,24.497991967871485,4.551539491298527,0.4016064257028112,75.50200803212851,6.068744594256083,,10.007112566630045,13.725984128316243,23.363861083984375,9.207475662231444,134.1786651611328,140.0,109,14.591700133868809,109,36.333333333333336,1.0180851765266223,-5.92696030641017,1.0,0.9907365764624133,True,2,False,
FD004,eol_mean_guard_b60_blend50,747,132,11.832894348108784,15.899415995868582,0.8589894611783241,-9.230848883561181,2336.379114542777,3.127682884260746,24.230254350736278,3.4805890227576977,0.4016064257028112,75.76974564926373,6.10772728252411,,10.089791297912598,13.725984128316243,23.363861083984375,5.603737831115722,134.1786651611328,140.0,264,35.34136546184739,254,84.66666666666667,0.6784954068491574,-6.2665500760876345,1.0,0.964516164087078,True,3,False,
FD004,eol_mean_guard_b50_blend50,747,132,11.937378765780284,15.963654584849097,0.8578477063793174,-9.475475720325148,2349.5868877161092,3.145363972846197,22.757697456492636,3.4805890227576977,0.4016064257028112,77.24230254350736,6.358590275128682,,10.10839771270752,13.725984128316243,23.363861083984375,5.603737831115722,134.1786651611328,140.0,211,28.246318607764394,207,69.0,0.433868570085191,-6.511176912851601,1.0,0.9965645332413184,True,2,False,
FD004,eol_mean,747,132,12.516913046575134,16.345324645990583,0.8509690984060003,-9.909344290410338,2406.611102492714,3.2217016097626696,21.4190093708166,4.149933065595716,0.4016064257028112,78.5809906291834,7.852273207346598,,10.007112566630045,13.725984128316243,23.363861083984375,0.0,134.1786651611328,140.0,0,0.0,0,0.0,0.0,-6.945045482936791,1.0,1.3516208989771328,True,0,False,
FD004,eol_mean_guard_b50_floor2,747,132,12.346769932794126,16.48654522929057,0.848382774905847,-3.70115262418387,3260.225770979305,4.364425396223969,42.168674698795186,17.269076305220885,5.35475234270415,57.831325301204814,7.607484410285949,,13.514325269063313,9.861036313374838,23.363861083984375,9.207475662231444,134.1786651611328,140.0,109,14.591700133868809,109,36.333333333333336,6.208191666226471,-0.7368538167103228,5.0,3.258980481338073,True,1,False,
FD004,eol_mean_guard_b60_floor2,747,132,12.346769932794126,16.48654522929057,0.848382774905847,-3.70115262418387,3260.225770979305,4.364425396223969,42.168674698795186,17.269076305220885,5.35475234270415,57.831325301204814,7.607484410285949,,13.514325269063313,9.861036313374838,23.363861083984375,9.207475662231444,134.1786651611328,140.0,152,20.34805890227577,150,50.0,6.208191666226471,-0.7368538167103228,5.0,3.258980481338073,True,2,False,
FD004,eol_mean_guard_b50_floor0,747,132,12.566330043336528,16.743548706486116,0.8436189060712136,-2.420553115434489,3575.4721051052966,4.786441907771481,47.121820615796516,18.072289156626507,6.693440428380187,52.878179384203484,7.860516197522481,,14.287998178270128,9.674709180196126,23.363861083984375,9.343521118164062,134.1786651611328,140.0,140,18.741633199464523,139,46.33333333333333,7.488791174975851,0.5437456920390573,6.333333333333334,3.880819907790243,True,1,False,
FD004,baseline,747,132,12.631534972184474,16.891316496585237,0.8408464881527902,-2.9642988074735466,3699.9993948206848,4.953145106855,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,7.790620536804199,,14.704131126403809,9.723088099161783,23.363861083984375,5.728950500488281,134.1786651611328,140.0,0,0.0,0,0.0,6.945045482936791,0.0,6.333333333333334,3.8340591502350403,False,9,False,
